,year,sex,town,age,paes,major,faculty,grade,VR,SR,AR,NA,MR,CSA,habits,approved,sch_type
3326,2018,Femenino,Ilopango,21,7.57,Técnico en Multimedia,Facultad de CC. y Humanidades,6.1,85,40,70,60,35,70,6,Reprobado,Público
3327,2018,Femenino,Quezaltepeque,22,7.6,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,6.2,50,85,55,80,70,75,2,Reprobado,Público
3328,2019,Femenino,Santa Tecla,21,7.59,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,6.0,90,75,80,95,50,75,5,Reprobado,Privado
3329,2019,Femenino,Suchitoto,21,7.59,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,6.4,25,40,10,35,30,25,2,Reprobado,Público
3330,2019,Femenino,Guazapa,21,8.27,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,6.5,70,40,70,50,45,35,2,Reprobado,Privado
3331,2019,Femenino,Ilopango,22,7.54,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,5.8,80,35,25,30,45,15,7,Reprobado,Privado
3332,2019,Femenino,Ilopango,20,3.82,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,6.8,25,10,5,5,75,65,9,Reprobado,Privado
3333,2019,Femenino,Ciudad Delgado,20,4.36,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,4.8,50,20,30,35,10,25,2,Reprobado,Privado
3334,2019,Femenino,Cojutepeque,21,4.36,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,4.0,90,20,70,50,55,40,6,Reprobado,Privado
3335,2019,Femenino,San Salvador,20,7.84,Técnico en Multimedia,Facultad de CC. y Humanidades,6.6,95,60,50,50,95,35,11,Reprobado,Público
3336,2019,Femenino,Colon,20,8.16,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,6.8,85,40,70,75,80,45,1,Reprobado,Privado
3337,2019,Femenino,Ilopango,21,6.93,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,5.5,65,5,15,75,10,20,4,Reprobado,Público
3338,2020,Femenino,San Salvador,19,7.84,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,6.1,85,50,30,75,60,20,5,Reprobado,Privado
3339,2020,Femenino,Santa Tecla,19,7.84,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,6.9,90,10,45,75,35,10,3,Reprobado,Privado
3340,2017,Femenino,Apopa,24,3.83,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.8,20,10,15,40,15,20,4,Aprobado,Público
3341,2017,Femenino,Santa Cruz Michapa,22,7.11,Licenciatura en Idiomas con especialidad en la Enseñanza del Inglés,Facultad de CC. y Humanidades,7.5,90,35,10,60,20,40,14,Aprobado,Privado
3342,2017,Femenino,Cojutepeque,23,7.75,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,7.9,80,70,75,90,80,70,10,Aprobado,Público
3343,2017,Femenino,Apopa,22,7.8,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.2,90,40,45,90,80,65,7,Aprobado,Privado
3344,2017,Femenino,San Marcos,24,7.78,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,7.2,85,60,90,45,50,15,7,Aprobado,Privado
3345,2017,Femenino,Apopa,24,4.28,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.7,55,5,25,40,30,15,3,Aprobado,Público
3346,2017,Femenino,San Pedro Perulapan,23,7.33,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.4,25,10,20,50,10,30,9,Aprobado,Público
3347,2017,Femenino,Ilopango,22,5.52,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.2,70,20,10,85,25,55,6,Aprobado,Público
3348,2017,Femenino,Colon,24,7.53,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,8.1,70,80,85,75,100,10,5,Aprobado,Privado
3349,2017,Femenino,San Martín,22,6.31,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.7,75,50,80,70,45,60,11,Aprobado,Privado
3350,2017,Femenino,Tonacatepeque,22,4.68,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.3,70,15,20,85,30,80,11,Aprobado,Público
3351,2017,Femenino,Tonacatepeque,24,4.91,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,8.2,7,55,60,30,45,15,8,Aprobado,Privado
3352,2017,Femenino,El Paisnal,23,6.36,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.9,55,50,50,65,15,55,7,Aprobado,Privado
3353,2017,Femenino,San Bartolomé Perulapia,22,5.92,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.1,80,30,40,75,50,75,7,Aprobado,Público
3354,2017,Femenino,Cojutepeque,23,7.97,Técnico en Multimedia,Facultad de CC. y Humanidades,8.3,90,85,70,85,65,100,7,Aprobado,Privado
3355,2017,Femenino,San Pedro Perulapan,22,5.12,Licenciatura en Idiomas con especialidad en la Enseñanza del Inglés,Facultad de CC. y Humanidades,7.2,20,35,10,35,30,65,4,Aprobado,Público
3356,2017,Femenino,Ilopango,23,6.93,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,8.3,75,15,15,35,15,70,6,Aprobado,No clasificable
3357,2017,Femenino,Ilopango,22,3.17,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.3,35,10,15,60,30,20,4,Aprobado,Privado
3358,2017,Femenino,Ilopango,21,3.7,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.2,40,40,10,60,35,35,3,Aprobado,Privado
3359,2017,Femenino,Ciudad Delgado,22,5.3,Técnico en Multimedia,Facultad de CC. y Humanidades,7.7,70,10,55,75,15,75,16,Aprobado,Privado
3360,2017,Femenino,Cojutepeque,22,4.5,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.2,35,10,30,85,55,30,5,Aprobado,Privado
3361,2018,Femenino,Ciudad Delgado,21,8.09,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,7.2,80,55,70,85,15,45,9,Aprobado,Privado
3362,2018,Femenino,Cojutepeque,24,7.17,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.0,85,20,35,70,55,10,3,Aprobado,Privado
3363,2018,Femenino,San Salvador,22,8.01,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,8.8,95,60,65,80,80,65,5,Aprobado,Privado
3364,2018,Femenino,San Salvador,21,8.53,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,8.9,90,95,65,90,75,65,10,Aprobado,Privado
3365,2018,Femenino,Santa Rosa de Lima,21,7.82,Licenciatura en Idiomas con especialidad en la Enseñanza del Inglés,Facultad de CC. y Humanidades,7.9,80,10,25,40,70,30,9,Aprobado,Público
3366,2018,Femenino,Ciudad Delgado,22,4.68,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.6,40,30,10,20,65,35,4,Aprobado,Público
3367,2018,Femenino,San Martín,23,4.68,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.4,70,15,15,70,45,65,6,Aprobado,Privado
3368,2018,Femenino,San Salvador,21,8.13,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,9.0,85,90,90,90,70,25,15,Aprobado,Privado
3369,2018,Femenino,San Pedro Perulapan,22,4.68,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,7.4,55,5,35,45,15,10,2,Aprobado,Privado
3370,2018,Femenino,San Martín,22,3.83,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.3,85,35,35,40,55,70,1,Aprobado,Público
3371,2018,Femenino,Ilopango,24,5.69,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.7,70,10,65,95,10,25,3,Aprobado,Privado
3372,2019,Femenino,San Bartolomé Perulapia,20,7.7,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,7.6,80,20,30,40,30,45,4,Aprobado,Privado
3373,2019,Femenino,Ilopango,21,7.89,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,8.8,55,60,60,80,50,65,7,Aprobado,Público
3374,2019,Femenino,Apopa,20,6.93,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.9,80,30,20,60,50,55,14,Aprobado,Privado
3375,2019,Femenino,Apopa,21,7.56,Técnico en Multimedia,Facultad de CC. y Humanidades,7.4,70,35,5,60,50,45,1,Aprobado,Privado
3376,2019,Femenino,Mejicanos,21,7.27,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,8.1,15,65,30,10,15,30,5,Aprobado,Privado
3377,2019,Femenino,San Salvador,20,7.87,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,7.4,80,25,50,65,60,50,3,Aprobado,Público
3378,2019,Femenino,Nejapa,21,7.57,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.6,80,30,30,30,45,10,6,Aprobado,Público
3379,2019,Femenino,Ciudad Delgado,21,3.45,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.4,70,10,15,35,20,20,2,Aprobado,Público
3380,2019,Femenino,Cojutepeque,20,6.39,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.3,50,35,50,40,20,25,6,Aprobado,Privado
3381,2019,Femenino,Apopa,35,0.18,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,7.7,60,35,60,35,85,10,9,Aprobado,Público
3382,2019,Femenino,Ilopango,20,7.76,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.8,55,5,5,35,40,35,4,Aprobado,Privado
3383,2019,Femenino,San Salvador,20,8.21,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,7.8,95,60,75,60,95,65,5,Aprobado,Privado
3384,2019,Femenino,Cojutepeque,22,6.01,Técnico en Multimedia,Facultad de CC. y Humanidades,7.6,5,45,15,35,25,15,1,Aprobado,Privado
3385,2019,Femenino,Apopa,20,7.56,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.5,50,30,20,85,30,35,1,Aprobado,Privado
3386,2019,Femenino,San Martín,24,7.4,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.1,60,45,35,75,45,10,5,Aprobado,Público
3387,2019,Femenino,San Martín,21,7.57,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.2,35,20,35,30,45,10,1,Aprobado,Público
3388,2019,Femenino,Cojutepeque,20,6.39,Técnico en Multimedia,Facultad de CC. y Humanidades,7.5,40,10,50,65,30,35,3,Aprobado,Privado
3389,2019,Femenino,Ilopango,20,6.93,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.9,50,10,35,60,15,10,5,Aprobado,Privado
3390,2020,Femenino,Ilopango,22,4.55,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.1,20,10,5,20,20,15,1,Aprobado,Público
3391,2020,Femenino,Apopa,20,7.5,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.0,75,25,30,20,30,25,5,Aprobado,Privado
3392,2020,Femenino,Santa Tecla,19,8.6,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,8.2,90,85,70,30,70,45,4,Aprobado,Privado
3393,2020,Femenino,Ilopango,21,6.24,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.4,60,55,10,75,25,20,4,Aprobado,Público
3394,2020,Femenino,Cojutepeque,22,5.07,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,8.4,45,5,5,95,45,10,5,Aprobado,Público
3395,2020,Femenino,Ilopango,25,3.59,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,9.5,80,30,35,60,40,35,5,Aprobado,Privado
3396,2020,Femenino,Apopa,19,8.31,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,9.2,90,85,55,20,90,70,2,Aprobado,Público
3397,2020,Femenino,San Salvador,20,7.36,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,8.2,35,10,15,5,30,10,18,Aprobado,Privado
3398,2020,Femenino,Santa Tecla,26,8.3,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,9.1,100,90,90,95,95,20,6,Aprobado,Privado
3399,2020,Femenino,San Martín,27,3.52,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.0,60,5,10,40,55,15,7,Aprobado,Público
3400,2020,Femenino,Mejicanos,20,8.75,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,8.7,95,90,90,95,70,65,13,Aprobado,Privado
3401,2020,Femenino,San Pedro Perulapan,20,4.71,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.1,40,20,5,70,20,20,13,Aprobado,Público
3402,2020,Femenino,San Martín,20,7.7,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,9.0,85,35,60,65,25,55,10,Aprobado,Público
3403,2020,Femenino,Tonacatepeque,19,8.15,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,8.2,95,35,55,75,75,45,2,Aprobado,Privado
3404,2020,Femenino,San Juan Opico,19,5.66,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.2,80,25,30,35,75,10,6,Aprobado,Privado
3405,2020,Femenino,Antiguo Cuscatlán,24,7.89,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.6,100,95,75,75,85,35,1,Aprobado,Privado
3406,2020,Femenino,San Salvador,19,8.04,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,8.5,80,75,60,70,45,45,1,Aprobado,Privado
3407,2021,Femenino,Suchitoto,20,7.78,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,9.0,45,35,15,95,15,10,0,Aprobado,Público
3408,2017,Masculino,Ilobasco,27,5.6,Licenciatura en Idiomas con especialidad en la Enseñanza del Inglés,Facultad de CC. y Humanidades,8.7,95,10,45,5,80,70,4,Aprobado,Público
3409,2017,Masculino,San Salvador,32,6.6,Técnico en Multimedia,Facultad de CC. y Humanidades,7.6,70,5,10,65,15,45,4,Aprobado,Público
3410,2017,Masculino,Cuscatancingo,22,7.57,Técnico en Multimedia,Facultad de CC. y Humanidades,8.0,80,20,5,55,10,60,8,Aprobado,Privado
3411,2017,Masculino,Santa Tecla,22,5.3,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.8,70,45,15,50,25,30,2,Aprobado,Privado
3412,2017,Masculino,San Martín,22,6.93,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.0,85,65,35,70,90,75,7,Aprobado,Privado
3413,2017,Masculino,Mejicanos,24,7.93,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,7.4,85,90,85,80,65,100,5,Aprobado,Privado
3414,2017,Masculino,Ciudad Delgado,23,8.16,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,7.3,80,95,90,20,85,65,8,Aprobado,Público
3415,2017,Masculino,Cuscatancingo,24,4.28,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.3,50,10,5,85,5,30,7,Aprobado,Privado
3416,2017,Masculino,San Martín,24,5.83,Licenciatura en Idiomas con especialidad en la Enseñanza del Inglés,Facultad de CC. y Humanidades,8.3,40,5,10,40,35,50,8,Aprobado,Público
3417,2017,Masculino,Santa Cruz Michapa,22,6.58,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,7.7,55,85,10,65,40,80,2,Aprobado,Público
3418,2017,Masculino,Cuscatancingo,22,4.28,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.0,70,5,5,80,15,40,3,Aprobado,Público
3419,2017,Masculino,Apopa,24,3.42,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.2,60,75,50,5,40,50,5,Aprobado,Privado
3420,2017,Masculino,Ilopango,22,3.3,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,8.0,65,10,5,10,5,60,3,Aprobado,Privado
3421,2017,Masculino,Apopa,28,6.78,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.8,70,40,45,70,50,40,6,Aprobado,Público
3422,2017,Masculino,San Salvador,25,5.46,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.7,90,5,15,40,25,65,14,Aprobado,Público
3423,2017,Masculino,Ilopango,23,7.68,Licenciatura en Idiomas con especialidad en la Enseñanza del Inglés,Facultad de CC. y Humanidades,8.6,85,50,95,85,10,65,4,Aprobado,Público
3424,2017,Masculino,Ciudad Delgado,22,3.43,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.3,55,70,60,15,60,35,4,Aprobado,Público
3425,2018,Masculino,Ciudad Delgado,21,4.13,Técnico en Multimedia,Facultad de CC. y Humanidades,7.1,5,5,25,50,30,15,6,Aprobado,Privado
3426,2018,Masculino,San Salvador,22,8.0,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,8.3,70,75,45,5,40,70,4,Aprobado,Público
3427,2018,Masculino,Mejicanos,22,8.58,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.7,85,65,90,95,85,70,6,Aprobado,Privado
3428,2018,Masculino,San Martín,23,5.69,Técnico en Multimedia,Facultad de CC. y Humanidades,7.2,85,25,70,40,35,45,7,Aprobado,Privado
3429,2018,Masculino,Mejicanos,22,7.63,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,8.3,90,45,70,65,50,70,4,Aprobado,Público
3430,2018,Masculino,San Emigdio,22,5.69,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.1,50,15,5,40,80,20,2,Aprobado,Público
3431,2018,Masculino,Ciudad Arce,31,6.9,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,7.5,80,65,35,35,90,45,2,Aprobado,Público
3432,2018,Masculino,San Salvador,25,6.64,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.8,95,90,45,60,95,80,5,Aprobado,Privado
3433,2018,Masculino,Huizucar,29,7.1,Profesorado en Teología Pastoral,Facultad de CC. y Humanidades,7.6,60,5,30,65,25,40,3,Aprobado,Público
3434,2019,Masculino,Ciudad Delgado,24,3.68,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.6,40,5,10,85,15,40,1,Aprobado,Privado
3435,2019,Masculino,San Martín,21,8.32,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.0,70,20,30,90,70,55,2,Aprobado,Privado
3436,2019,Masculino,Tonacatepeque,28,8.3,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,7.9,85,40,85,85,55,55,3,Aprobado,Privado
3437,2019,Masculino,Cojutepeque,21,6.14,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,8.4,40,35,15,70,40,50,12,Aprobado,Público
3438,2019,Masculino,Ciudad Delgado,21,6.73,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.4,35,5,10,50,70,40,8,Aprobado,Privado
3439,2019,Masculino,Ilopango,21,4.17,Técnico en Multimedia,Facultad de CC. y Humanidades,7.0,95,25,25,70,40,20,7,Aprobado,Privado
3440,2019,Masculino,Ciudad Delgado,21,7.99,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.6,25,5,25,50,15,20,2,Aprobado,Público
3441,2019,Masculino,Ilopango,20,5.74,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,7.6,5,10,30,65,10,10,2,Aprobado,Privado
3442,2019,Masculino,San Martín,29,3.57,Licenciatura en Ciencias de la Comunicación,Facultad de CC. y Humanidades,7.8,95,90,45,70,75,20,2,Aprobado,Público
3443,2019,Masculino,San Martín,21,8.42,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,9.2,65,5,25,35,15,60,1,Aprobado,Privado
3444,2019,Masculino,San Martín,22,8.08,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,7.5,95,95,100,60,70,25,6,Aprobado,Privado
3445,2019,Masculino,Mejicanos,21,8.58,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,7.3,95,90,85,95,95,45,2,Aprobado,Público
3446,2019,Masculino,San Martín,21,7.91,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,7.9,95,15,55,80,65,20,6,Aprobado,No clasificable
3447,2019,Masculino,Santa Tecla,23,7.93,Licenciatura en Diseño Industrial y de Productos,Facultad de CC. y Humanidades,7.8,85,20,45,65,30,10,4,Aprobado,Privado
3448,2020,Masculino,Apopa,21,4.71,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,7.6,40,5,10,100,5,50,11,Aprobado,Público
3449,2020,Masculino,San Martín,20,4.09,Técnico en Diseño Gráfico,Facultad de CC. y Humanidades,8.3,20,40,5,20,25,20,3,Aprobado,Privado
3450,2020,Masculino,Ilopango,20,7.08,Licenciatura en Idiomas con especialidad en la Adquisición de Lenguas Extranjeras,Facultad de CC. y Humanidades,8.7,85,55,35,35,5,20,3,Aprobado,Privado
3451,2020,Masculino,Tonacatepeque,21,6.18,Técnico en Multimedia,Facultad de CC. y Humanidades,7.7,30,5,5,40,15,30,6,Aprobado,Privado
3452,2020,Masculino,San Martín,22,5.74,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,7.3,5,15,5,40,50,25,2,Aprobado,Público
3453,2020,Masculino,San Martín,20,7.27,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.9,85,20,35,25,35,40,3,Aprobado,Privado
3454,2020,Masculino,Cojutepeque,19,5.66,Licenciatura en Idiomas con especialidad en Turismo,Facultad de CC. y Humanidades,8.1,50,5,10,25,25,40,8,Aprobado,Privado
3455,2020,Masculino,San Salvador,20,7.66,Licenciatura en Diseño Gráfico,Facultad de CC. y Humanidades,8.1,80,60,80,55,30,70,3,Aprobado,Privado
